MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_MARITAL_STATUS,MEMBER_GENDER,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBERSHIP_PACKAGE,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,PAYMENT_MODE,MEMBERSHIP_STATUS,START_DATE,END_DATE
30,120000.0,M,M,300000.0,1.0,TYPE-B,64,1,MONTHLY,INFORCE,2009-12-22,2025-04-20
28,100000.0,M,F,500004.0,1.0,TYPE-B,56,2,ANNUAL,CANCELLED,2009-12-30,2011-02-26
41,100000.0,M,M,350004.0,5.0,TYPE-B,38,3,ANNUAL,INFORCE,2009-12-18,2025-04-20
12,100000.0,M,M,549996.0,1.0,TYPE-B,41,0,ANNUAL,CANCELLED,2009-12-14,2011-02-10
59,100000.0,M,F,549996.0,4.0,TYPE-B,35,3,QUARTERLY,INFORCE,2009-12-22,2025-04-20
30,100000.0,M,M,549996.0,6.0,TYPE-B,64,3,QUARTERLY,INFORCE,2009-12-22,2025-04-20
35,142225.29,M,M,120000.0,1.0,TYPE-A,44,3,ANNUAL,INFORCE,2009-12-21,2025-04-20
27,100000.0,M,M,1100004.0,1.0,TYPE-B,50,3,ANNUAL,INFORCE,2009-12-23,2025-04-20
22,250000.0,M,M,999996.0,1.0,TYPE-B,35,3,ANNUAL,INFORCE,2009-12-31,2025-04-20
17,100000.0,M,M,300000.0,1.0,TYPE-B,44,2,SEMI-ANNUAL,CANCELLED,2009-12-18,2011-08-18
20,100000.0,W,F,200004.0,1.0,TYPE-B,64,0,SEMI-ANNUAL,INFORCE,2009-12-16,2025-04-20
27,100000.0,M,M,200004.0,1.0,TYPE-B,41,1,ANNUAL,CANCELLED,2009-12-21,2011-02-19
12,100000.0,M,M,500004.0,1.0,TYPE-B,54,2,ANNUAL,INFORCE,2009-12-16,2025-04-20
34,108000.0,S,F,252000.0,1.0,TYPE-B,60,0,MONTHLY,INFORCE,2009-12-22,2025-04-20
17,125000.0,M,F,650004.0,1.0,TYPE-B,46,1,ANNUAL,INFORCE,2009-12-18,2025-04-20
38,100000.0,M,M,549996.0,1.0,TYPE-B,62,3,ANNUAL,INFORCE,2009-12-17,2025-04-20
27,100000.0,M,M,279996.0,5.0,TYPE-B,41,1,ANNUAL,INFORCE,2009-12-21,2025-04-20
27,100000.0,M,M,450000.0,1.0,TYPE-B,43,3,ANNUAL,CANCELLED,2009-12-24,2011-02-22
17,100000.0,M,M,399996.0,1.0,TYPE-B,49,3,ANNUAL,CANCELLED,2009-12-30,2011-02-26
34,100000.0,M,M,950004.0,1.0,TYPE-B,40,3,ANNUAL,INFORCE,2009-12-29,2025-04-20
17,151000.0,M,M,300000.0,5.0,TYPE-B,43,2,ANNUAL,INFORCE,2009-12-21,2025-04-20
27,100000.0,M,M,999996.0,1.0,TYPE-B,33,2,ANNUAL,INFORCE,2009-12-18,2025-04-20
37,100000.0,M,M,399996.0,1.0,TYPE-B,47,1,QUARTERLY,CANCELLED,2009-12-17,2011-02-14
15,100000.0,M,M,900000.0,1.0,TYPE-B,69,2,ANNUAL,INFORCE,2009-12-31,2025-04-20
27,300002.4,S,M,699996.0,1.0,TYPE-B,27,0,MONTHLY,CANCELLED,2009-12-29,2010-04-29
38,240000.0,M,M,459996.0,1.0,TYPE-B,56,3,SEMI-ANNUAL,INFORCE,2009-12-22,2025-04-20
17,100000.0,M,M,450000.0,1.0,TYPE-B,39,2,QUARTERLY,CANCELLED,2009-12-18,2010-08-17
35,150000.0,S,M,999996.0,1.0,TYPE-B,49,0,SEMI-ANNUAL,INFORCE,2009-12-18,2025-04-20
27,100000.0,M,F,350004.0,1.0,TYPE-B,26,1,ANNUAL,CANCELLED,2009-12-29,2011-02-24
49,100000.0,M,M,450000.0,1.0,TYPE-B,45,1,QUARTERLY,CANCELLED,2009-12-22,2010-05-21
22,150000.0,M,M,714804.0,1.0,TYPE-B,36,3,ANNUAL,INFORCE,2009-12-31,2025-04-20
22,150000.0,M,M,519996.0,5.0,TYPE-B,35,2,ANNUAL,CANCELLED,2009-12-29,2011-02-24
27,100000.0,S,M,350004.0,1.0,TYPE-B,26,0,ANNUAL,CANCELLED,2009-12-24,2011-02-21
27,150000.0,M,M,500004.0,1.0,TYPE-B,44,1,ANNUAL,CANCELLED,2009-12-31,2011-02-26
38,100000.0,M,M,549996.0,1.0,TYPE-B,69,1,SEMI-ANNUAL,INFORCE,2009-12-21,2025-04-20
19,100000.0,S,M,699996.0,1.0,TYPE-B,75,0,ANNUAL,INFORCE,2009-12-22,2025-04-20
22,103240.0,M,F,999996.0,1.0,TYPE-B,35,2,ANNUAL,INFORCE,2009-12-30,2025-04-20
22,103580.0,M,M,999996.0,1.0,TYPE-B,35,2,ANNUAL,INFORCE,2009-12-30,2025-04-20
27,150000.0,M,F,500004.0,1.0,TYPE-B,44,3,ANNUAL,CANCELLED,2009-12-31,2011-02-26
25,100000.0,M,M,249996.0,1.0,TYPE-B,59,1,QUARTERLY,INFORCE,2009-12-22,2025-04-20
17,125000.0,M,M,380004.0,1.0,TYPE-B,43,3,ANNUAL,INFORCE,2010-01-08,2025-04-20
17,100000.8,M,M,549996.0,1.0,TYPE-B,66,0,MONTHLY,INFORCE,2009-12-23,2025-04-20
12,199900.0,M,M,549996.0,1.0,TYPE-B,69,3,ANNUAL,INFORCE,2010-01-07,2025-04-20
29,100000.0,M,M,500004.0,1.0,TYPE-B,65,2,ANNUAL,INFORCE,2009-12-23,2025-04-20
39,200000.0,M,M,800004.0,1.0,TYPE-B,45,2,SEMI-ANNUAL,INFORCE,2009-12-23,2025-04-20
17,150000.0,M,M,699996.0,5.0,TYPE-B,35,1,ANNUAL,CANCELLED,2009-12-23,2012-02-21
17,100000.0,M,M,1299996.0,1.0,TYPE-B,43,3,ANNUAL,INFORCE,2009-12-31,2025-04-20
22,101000.76,M,M,800004.0,1.0,TYPE-B,34,2,MONTHLY,INFORCE,2009-12-29,2025-04-20
37,100000.0,M,F,500004.0,1.0,TYPE-B,57,3,ANNUAL,INFORCE,2009-12-24,2025-04-20
22,100000.0,M,M,450000.0,1.0,TYPE-B,51,3,ANNUAL,INFORCE,2009-12-31,2025-04-20
27,100000.0,M,M,399996.0,1.0,TYPE-B,39,3,SEMI-ANNUAL,INFORCE,2009-12-30,2025-04-20
17,100000.0,M,M,350004.0,1.0,TYPE-B,33,1,ANNUAL,INFORCE,2009-12-23,2025-04-20
50,100000.0,M,M,631584.0,1.0,TYPE-B,34,1,ANNUAL,CANCELLED,2009-12-29,2011-02-24
22,100000.0,M,M,729996.0,5.0,TYPE-B,30,3,ANNUAL,INFORCE,2009-12-29,2025-04-20
12,105000.0,M,F,320004.0,1.0,TYPE-B,51,1,ANNUAL,CANCELLED,2010-01-06,2011-03-07
27,150000.0,M,F,650004.0,1.0,TYPE-B,24,3,SEMI-ANNUAL,INFORCE,2009-12-31,2025-04-20
9,103800.0,M,M,549996.0,1.0,TYPE-B,56,0,ANNUAL,INFORCE,2010-01-12,2025-04-20
23,110000.0,M,M,400008.0,1.0,TYPE-B,61,1,ANNUAL,INFORCE,2009-12-23,2025-04-20
22,100000.0,S,M,320004.0,5.0,TYPE-B,23,0,ANNUAL,INFORCE,2010-01-11,2025-04-20
17,120000.96,M,M,549996.0,1.0,TYPE-B,61,2,MONTHLY,INFORCE,2009-12-29,2025-04-20
17,100000.0,M,M,300000.0,1.0,TYPE-B,45,2,ANNUAL,INFORCE,2010-01-15,2025-04-20
17,100000.0,M,M,399996.0,1.0,TYPE-B,42,3,ANNUAL,INFORCE,2009-12-31,2025-04-20
21,100000.0,M,M,999996.0,1.0,TYPE-B,63,1,ANNUAL,INFORCE,2009-12-23,2025-04-20
17,100000.0,M,M,5000004.0,1.0,TYPE-B,37,3,ANNUAL,INFORCE,2009-12-29,2025-04-20
17,185000.0,M,M,600000.0,1.0,TYPE-B,37,1,ANNUAL,CANCELLED,2010-01-11,2011-03-12
17,100000.68,M,M,2000004.0,1.0,TYPE-B,42,2,MONTHLY,INFORCE,2009-12-30,2025-04-20
12,100000.0,M,M,1017996.0,1.0,TYPE-B,53,2,ANNUAL,INFORCE,2009-12-29,2025-04-20
22,150000.0,M,M,549996.0,1.0,TYPE-B,58,0,ANNUAL,INFORCE,2010-01-07,2025-04-20
27,100000.0,M,M,500004.0,1.0,TYPE-B,26,1,SEMI-ANNUAL,CANCELLED,2009-12-29,2010-08-27
22,130000.0,S,M,399996.0,1.0,TYPE-B,25,0,ANNUAL,CANCELLED,2009-12-29,2011-02-26
27,100000.0,M,M,300000.0,5.0,TYPE-B,39,1,ANNUAL,INFORCE,2009-12-31,2025-04-20
16,0.0,M,M,549996.0,6.0,TYPE-B,68,1,SINGLE-PREMIUM,INFORCE,2009-12-31,2025-04-20
12,100000.0,M,M,320004.0,1.0,TYPE-B,42,2,QUARTERLY,INFORCE,2009-12-29,2025-04-20
17,150000.0,M,M,699996.0,1.0,TYPE-B,36,2,ANNUAL,INFORCE,2009-12-30,2025-04-20
48,584534.0,M,F,780000.0,1.0,TYPE-B,46,2,ANNUAL,INFORCE,2009-12-29,2025-04-20
17,100000.0,M,M,549996.0,1.0,TYPE-B,49,0,ANNUAL,CANCELLED,2009-12-30,2012-02-26
27,100000.0,W,F,465000.0,1.0,TYPE-B,46,0,ANNUAL,CANCELLED,2009-12-31,2011-02-26
22,250100.0,M,M,999996.0,1.0,TYPE-B,39,3,ANNUAL,CANCELLED,2010-01-11,2011-03-12
17,100000.0,M,M,399996.0,5.0,TYPE-B,55,2,ANNUAL,INFORCE,2010-01-08,2025-04-20
12,100000.0,M,M,549996.0,1.0,TYPE-B,53,0,ANNUAL,INFORCE,2009-12-29,2025-04-20
17,187500.0,M,M,549996.0,1.0,TYPE-B,57,0,ANNUAL,INFORCE,2009-12-30,2025-04-20
12,100000.0,M,F,1800000.0,1.0,TYPE-B,59,3,ANNUAL,INFORCE,2010-01-08,2025-04-20
12,100000.0,M,M,2400000.0,1.0,TYPE-B,58,1,ANNUAL,INFORCE,2009-12-31,2025-04-20
17,100000.0,M,M,399996.0,1.0,TYPE-B,37,2,ANNUAL,INFORCE,2009-12-29,2025-04-20
17,700000.0,M,M,911688.0,5.0,TYPE-B,34,2,ANNUAL,INFORCE,2009-12-31,2025-04-20
22,100000.0,M,M,600000.0,1.0,TYPE-B,40,2,ANNUAL,INFORCE,2010-01-08,2025-04-20
17,1000000.0,M,M,549996.0,1.0,TYPE-B,63,0,SEMI-ANNUAL,INFORCE,2009-12-31,2025-04-20
22,100000.0,M,F,540000.0,1.0,TYPE-B,48,1,ANNUAL,INFORCE,2009-12-31,2025-04-20
22,100000.0,M,M,549996.0,1.0,TYPE-B,53,1,ANNUAL,CANCELLED,2010-01-06,2011-03-07
22,100000.0,M,M,549996.0,1.0,TYPE-B,53,3,ANNUAL,CANCELLED,2010-01-06,2011-03-07
17,100000.0,M,M,500004.0,1.0,TYPE-B,46,1,ANNUAL,CANCELLED,2010-01-11,2011-03-12
12,100000.0,M,M,500004.0,1.0,TYPE-B,44,1,ANNUAL,INFORCE,2009-12-29,2025-04-20
20,100000.0,M,M,600000.0,1.0,TYPE-B,74,2,ANNUAL,INFORCE,2009-12-29,2025-04-20
27,150000.0,M,M,500004.0,1.0,TYPE-B,37,3,ANNUAL,CANCELLED,2010-01-13,2011-03-14
22,250000.0,M,M,549996.0,1.0,TYPE-B,57,1,ANNUAL,INFORCE,2009-12-31,2025-04-20
17,100000.0,M,F,450000.0,1.0,TYPE-B,24,3,ANNUAL,INFORCE,2009-12-29,2025-04-20
12,100000.0,M,M,500004.0,1.0,TYPE-B,47,1,ANNUAL,INFORCE,2009-12-29,2025-04-20
17,100000.0,M,M,549996.0,1.0,TYPE-B,38,2,ANNUAL,INFORCE,2010-01-06,2025-04-20
27,110000.0,S,F,230004.0,1.0,TYPE-B,25,0,ANNUAL,CANCELLED,2009-12-31,2011-02-26
22,100000.0,S,M,300000.0,1.0,TYPE-B,21,0,ANNUAL,CANCELLED,2009-12-31,2011-02-26
17,100000.0,S,M,300000.0,5.0,TYPE-B,28,0,ANNUAL,INFORCE,2009-12-29,2025-04-20
53,100000.0,M,F,600000.0,1.0,TYPE-B,41,3,ANNUAL,INFORCE,2009-12-29,2025-04-20
17,100000.0,S,M,249996.0,1.0,TYPE-B,39,0,QUARTERLY,CANCELLED,2010-01-08,2010-06-07
17,100000.0,M,M,800004.0,1.0,TYPE-B,41,3,QUARTERLY,CANCELLED,2009-12-31,2011-08-27
22,500000.0,M,F,999996.0,1.0,TYPE-B,37,2,QUARTERLY,CANCELLED,2010-01-07,2012-03-07
35,200000.0,M,M,3200004.0,1.0,TYPE-B,49,1,SEMI-ANNUAL,INFORCE,2009-12-29,2025-04-20
22,100000.0,M,M,549996.0,1.0,TYPE-B,49,0,ANNUAL,CANCELLED,2009-12-30,2011-02-26
12,100000.0,M,M,500004.0,1.0,TYPE-B,61,2,ANNUAL,INFORCE,2009-12-31,2025-04-20
70,100000.0,M,M,549996.0,1.0,TYPE-B,49,0,SEMI-ANNUAL,INFORCE,2009-12-30,2025-04-20
17,100000.0,S,F,450000.0,1.0,TYPE-B,28,0,SEMI-ANNUAL,CANCELLED,2009-12-31,2010-08-27
22,100000.0,M,F,300000.0,1.0,TYPE-B,44,3,ANNUAL,INFORCE,2010-01-05,2025-04-20
22,100000.0,M,M,450000.0,1.0,TYPE-B,43,2,ANNUAL,INFORCE,2010-01-15,2025-04-20
38,100000.0,M,M,800004.0,1.0,TYPE-B,46,3,ANNUAL,INFORCE,2009-12-29,2025-04-20
22,100000.0,M,M,549996.0,1.0,TYPE-B,62,1,ANNUAL,INFORCE,2010-01-13,2025-04-20
30,100000.0,S,M,399996.0,1.0,TYPE-B,64,0,SEMI-ANNUAL,CANCELLED,2009-12-30,2011-02-26
12,100000.0,M,M,350004.0,5.0,TYPE-B,42,1,SEMI-ANNUAL,INFORCE,2009-12-29,2025-04-20
17,100000.0,M,M,500004.0,5.0,TYPE-B,52,3,ANNUAL,CANCELLED,2009-12-31,2012-02-26
27,150000.0,M,M,200004.0,1.0,TYPE-B,28,3,ANNUAL,CANCELLED,2010-01-06,2011-03-07
22,100000.0,M,M,450000.0,1.0,TYPE-B,43,3,ANNUAL,INFORCE,2009-12-31,2025-04-20
22,100000.0,M,F,399996.0,1.0,TYPE-B,34,2,ANNUAL,INFORCE,2009-12-30,2025-04-20
27,1000000.0,M,M,3999996.0,1.0,TYPE-B,33,1,ANNUAL,INFORCE,2009-12-31,2025-04-20
27,130000.0,M,M,549996.0,1.0,TYPE-B,65,0,ANNUAL,INFORCE,2009-12-31,2025-04-20
27,106625.0,M,M,932952.0,1.0,TYPE-B,35,2,ANNUAL,CANCELLED,2010-01-15,2011-03-15
27,100000.0,M,F,249996.0,1.0,TYPE-B,37,3,ANNUAL,INFORCE,2009-12-31,2025-04-20
17,150000.0,M,M,999996.0,1.0,TYPE-B,34,1,ANNUAL,INFORCE,2009-12-30,2025-04-20
17,100000.0,M,F,279996.0,1.0,TYPE-B,54,3,ANNUAL,INFORCE,2010-01-05,2025-04-20
17,100000.0,M,M,800004.0,1.0,TYPE-B,54,1,SEMI-ANNUAL,INFORCE,2010-01-12,2025-04-20
27,100000.0,M,M,300000.0,1.0,TYPE-B,42,2,ANNUAL,INFORCE,2010-01-08,2025-04-20
22,100000.0,M,F,279996.0,1.0,TYPE-B,36,1,ANNUAL,CANCELLED,2009-12-30,2012-02-26
27,100000.0,S,M,425004.0,1.0,TYPE-B,28,0,ANNUAL,CANCELLED,2009-12-30,2011-02-26
12,199996.0,M,M,800004.0,1.0,TYPE-B,35,2,QUARTERLY,CANCELLED,2009-12-31,2010-05-27
17,100100.0,M,F,350004.0,1.0,TYPE-B,43,2,ANNUAL,INFORCE,2010-01-07,2025-04-20
27,150000.0,M,M,999996.0,1.0,TYPE-B,37,3,ANNUAL,CANCELLED,2009-12-31,2011-02-26
27,100000.0,M,M,549996.0,1.0,TYPE-B,61,0,ANNUAL,INFORCE,2009-12-31,2025-04-20
17,100000.0,M,F,300000.0,1.0,TYPE-B,35,3,ANNUAL,CANCELLED,2010-01-07,2011-03-08
34,100000.0,M,M,399996.0,1.0,TYPE-B,60,2,ANNUAL,INFORCE,2009-12-31,2025-04-20
27,100000.0,M,M,624996.0,1.0,TYPE-B,41,3,ANNUAL,CANCELLED,2009-12-31,2011-02-26
17,250000.0,S,M,500004.0,1.0,TYPE-B,25,0,ANNUAL,CANCELLED,2009-12-31,2011-02-26
27,150000.0,M,M,649992.0,1.0,TYPE-B,35,1,ANNUAL,INFORCE,2009-12-31,2025-04-20
17,100000.0,M,M,600000.0,5.0,TYPE-B,46,2,ANNUAL,INFORCE,2010-01-25,2025-04-20
22,100000.0,M,M,800004.0,1.0,TYPE-B,40,2,ANNUAL,INFORCE,2010-01-13,2025-04-20
17,200000.0,S,F,800004.0,1.0,TYPE-B,47,0,ANNUAL,CANCELLED,2009-12-31,2012-02-26
27,100000.0,M,M,549996.0,1.0,TYPE-B,61,2,ANNUAL,INFORCE,2009-12-30,2025-04-20
17,500000.0,M,F,7529808.0,1.0,TYPE-B,53,2,ANNUAL,INFORCE,2009-12-31,2025-04-20
32,200000.0,M,M,549996.0,6.0,TYPE-B,62,1,ANNUAL,INFORCE,2009-12-31,2025-04-20
27,100000.0,M,M,350004.0,5.0,TYPE-B,25,2,ANNUAL,INFORCE,2009-12-31,2025-04-20
27,100000.0,M,F,1200000.0,1.0,TYPE-B,51,1,ANNUAL,CANCELLED,2009-12-31,2012-02-26
17,100000.0,M,F,349992.0,1.0,TYPE-B,27,1,ANNUAL,INFORCE,2009-12-31,2025-04-20
22,100000.0,M,M,549996.0,1.0,TYPE-B,62,0,ANNUAL,INFORCE,2010-01-25,2025-04-20
66,100000.0,M,F,249996.0,1.0,TYPE-B,26,1,ANNUAL,INFORCE,2009-12-31,2025-04-20
28,100000.0,M,F,300000.0,1.0,TYPE-B,66,3,ANNUAL,INFORCE,2009-12-31,2025-04-20
17,100000.0,M,M,489996.0,1.0,TYPE-B,40,2,SEMI-ANNUAL,CANCELLED,2010-01-06,2012-03-06
17,100000.0,S,M,900000.0,1.0,TYPE-B,29,0,ANNUAL,INFORCE,2009-12-31,2025-04-20
22,250000.0,M,M,999996.0,1.0,TYPE-B,45,3,ANNUAL,INFORCE,2009-12-31,2025-04-20
17,100000.0,M,M,500004.0,1.0,TYPE-B,28,3,QUARTERLY,CANCELLED,2009-12-31,2011-02-26
39,1000000.0,M,M,8083752.0,1.0,TYPE-B,45,1,ANNUAL,INFORCE,2009-12-31,2025-04-20
27,120000.0,M,M,990000.0,1.0,TYPE-B,35,1,ANNUAL,CANCELLED,2009-12-31,2011-02-26
12,100000.0,S,M,300000.0,1.0,TYPE-B,40,0,ANNUAL,INFORCE,2009-12-31,2025-04-20
17,100000.0,M,M,399996.0,5.0,TYPE-B,43,3,ANNUAL,INFORCE,2009-12-31,2025-04-20
27,100000.0,S,M,480000.0,1.0,TYPE-B,26,0,ANNUAL,CANCELLED,2009-12-31,2011-02-26
27,100000.0,M,M,999996.0,1.0,TYPE-B,46,3,ANNUAL,INFORCE,2009-12-31,2025-04-20
27,100000.0,M,F,600000.0,1.0,TYPE-B,44,3,ANNUAL,INFORCE,2010-01-15,2025-04-20
17,100000.0,M,M,500004.0,1.0,TYPE-B,48,1,ANNUAL,INFORCE,2010-01-25,2025-04-20
22,100000.0,M,M,210000.0,1.0,TYPE-B,47,2,SEMI-ANNUAL,CANCELLED,2010-01-13,2011-09-11
17,100000.0,M,M,699996.0,1.0,TYPE-B,54,1,ANNUAL,CANCELLED,2010-01-12,2011-03-13
27,500020.0,D,F,1200000.0,1.0,TYPE-B,29,0,ANNUAL,INFORCE,2009-12-31,2025-04-20
17,151000.0,S,F,174996.0,1.0,TYPE-B,21,0,ANNUAL,INFORCE,2009-12-31,2025-04-20
17,100000.0,M,M,230004.0,1.0,TYPE-B,48,1,ANNUAL,INFORCE,2009-12-31,2025-04-20
12,100000.0,M,M,69999996.0,1.0,TYPE-B,38,1,ANNUAL,INFORCE,2009-12-31,2025-04-20
12,100000.0,M,M,549996.0,1.0,TYPE-B,39,0,ANNUAL,CANCELLED,2009-12-31,2011-02-26
17,100000.0,M,M,350004.0,1.0,TYPE-B,22,2,ANNUAL,CANCELLED,2010-01-11,2011-03-12
17,100000.0,S,M,600000.0,1.0,TYPE-B,30,0,ANNUAL,INFORCE,2009-12-31,2025-04-20
27,200000.0,M,M,549996.0,1.0,TYPE-B,69,1,ANNUAL,INFORCE,2009-12-31,2025-04-20
17,100000.0,M,M,600000.0,1.0,TYPE-B,45,1,ANNUAL,INFORCE,2010-01-15,2025-04-20
17,125000.0,M,F,500004.0,1.0,TYPE-B,30,2,ANNUAL,INFORCE,2010-01-07,2025-04-20
12,100000.0,M,M,320004.0,1.0,TYPE-B,42,3,QUARTERLY,INFORCE,2009-12-31,2025-04-20
27,100000.0,M,M,350004.0,1.0,TYPE-B,29,2,ANNUAL,CANCELLED,2009-12-31,2011-02-26
17,150000.0,S,M,450000.0,5.0,TYPE-B,33,0,ANNUAL,INFORCE,2010-01-11,2025-04-20
27,100000.0,M,M,500004.0,1.0,TYPE-B,25,2,ANNUAL,CANCELLED,2010-01-20,2011-03-21
17,100000.0,M,M,499992.0,1.0,TYPE-B,41,1,ANNUAL,INFORCE,2010-01-11,2025-04-20
17,150000.0,M,M,399996.0,1.0,TYPE-B,41,1,ANNUAL,CANCELLED,2010-01-15,2012-03-14
17,125000.0,M,M,500004.0,1.0,TYPE-B,57,2,ANNUAL,CANCELLED,2010-01-20,2011-03-21
17,125000.0,M,F,500004.0,1.0,TYPE-B,57,1,ANNUAL,CANCELLED,2010-01-20,2011-03-21
22,100000.0,M,M,279996.0,1.0,TYPE-B,25,3,ANNUAL,INFORCE,2009-12-31,2025-04-20
27,100000.0,M,M,500004.0,1.0,TYPE-B,45,1,ANNUAL,CANCELLED,2010-01-07,2011-03-08
50,100000.18,M,M,2799996.0,1.0,TYPE-B,40,1,ANNUAL,CANCELLED,2010-01-27,2011-03-28
12,100000.0,M,M,999996.0,1.0,TYPE-B,57,2,ANNUAL,INFORCE,2010-01-15,2025-04-20
27,125000.0,M,M,500004.0,1.0,TYPE-B,39,3,ANNUAL,CANCELLED,2010-01-29,2011-03-29
22,100000.0,M,M,290004.0,5.0,TYPE-B,23,3,ANNUAL,INFORCE,2010-01-05,2025-04-20
12,100000.0,M,F,450000.0,1.0,TYPE-B,39,3,ANNUAL,INFORCE,2009-12-31,2025-04-20
17,100000.0,M,M,549996.0,6.0,TYPE-B,67,1,ANNUAL,CANCELLED,2010-01-11,2011-03-12
12,199998.0,M,M,549996.0,1.0,TYPE-B,44,0,SEMI-ANNUAL,INFORCE,2010-01-15,2025-04-20
17,100000.0,M,M,300000.0,1.0,TYPE-B,56,2,ANNUAL,CANCELLED,2010-01-05,2011-03-06
12,100000.0,M,M,249996.0,1.0,TYPE-B,41,2,ANNUAL,INFORCE,2009-12-31,2025-04-20
17,100000.0,M,F,600000.0,1.0,TYPE-B,39,1,ANNUAL,CANCELLED,2010-01-11,2012-03-11
27,120000.0,M,F,399996.0,1.0,TYPE-B,29,2,ANNUAL,INFORCE,2010-01-15,2025-04-20
17,100000.0,M,M,350004.0,5.0,TYPE-B,50,2,ANNUAL,INFORCE,2010-01-15,2025-04-20
27,100000.0,M,M,500004.0,1.0,TYPE-B,30,2,ANNUAL,INFORCE,2010-01-07,2025-04-20
27,100000.0,M,M,399996.0,1.0,TYPE-B,36,1,ANNUAL,INFORCE,2010-01-06,2025-04-20
12,100000.0,M,M,600000.0,1.0,TYPE-B,44,3,ANNUAL,CANCELLED,2009-12-31,2012-02-26
12,100000.0,M,M,699996.0,1.0,TYPE-B,37,2,ANNUAL,CANCELLED,2009-12-31,2011-02-26
17,100000.0,S,M,372000.0,1.0,TYPE-B,37,0,ANNUAL,INFORCE,2009-12-31,2025-04-20
17,100000.0,M,F,500004.0,1.0,TYPE-B,36,3,ANNUAL,INFORCE,2009-12-31,2025-04-20
17,100000.0,M,M,350004.0,1.0,TYPE-B,26,2,ANNUAL,INFORCE,2010-01-05,2025-04-20
17,150000.0,S,M,999996.0,5.0,TYPE-B,23,0,ANNUAL,CANCELLED,2010-01-07,2012-03-07
17,100000.0,M,M,549996.0,1.0,TYPE-B,66,0,ANNUAL,INFORCE,2010-01-13,2025-04-20
22,100000.0,M,M,600000.0,1.0,TYPE-B,47,1,ANNUAL,CANCELLED,2010-01-11,2012-03-11
27,125000.0,M,F,500004.0,1.0,TYPE-B,35,3,ANNUAL,CANCELLED,2010-01-12,2011-03-13
27,125000.0,M,F,500004.0,1.0,TYPE-B,49,1,ANNUAL,CANCELLED,2010-01-12,2011-03-13
28,100000.0,M,M,549996.0,1.0,TYPE-B,56,3,SEMI-ANNUAL,INFORCE,2009-12-31,2025-04-20
37,100000.0,M,M,500004.0,1.0,TYPE-B,57,1,ANNUAL,INFORCE,2009-12-31,2025-04-20
30,100000.0,M,M,399996.0,1.0,TYPE-B,64,1,ANNUAL,INFORCE,2009-12-31,2025-04-20
27,100000.0,S,M,399996.0,5.0,TYPE-B,25,0,ANNUAL,INFORCE,2009-12-31,2025-04-20
22,100000.0,M,F,500004.0,1.0,TYPE-B,36,2,ANNUAL,INFORCE,2009-12-31,2025-04-20
27,125000.0,M,F,500004.0,1.0,TYPE-B,45,2,ANNUAL,CANCELLED,2010-01-20,2011-03-21
27,100000.0,M,M,1400124.0,1.0,TYPE-B,36,2,ANNUAL,INFORCE,2009-12-31,2025-04-20
27,125000.0,M,M,500004.0,1.0,TYPE-B,52,1,ANNUAL,CANCELLED,2010-03-08,2011-05-07
17,100000.0,S,M,399996.0,1.0,TYPE-B,28,0,ANNUAL,INFORCE,2009-12-31,2025-04-20
27,100001.0,M,M,549996.0,1.0,TYPE-B,59,0,ANNUAL,CANCELLED,2010-01-06,2011-03-07
17,100000.0,M,F,399996.0,1.0,TYPE-B,50,3,ANNUAL,INFORCE,2010-01-20,2025-04-20
27,100000.0,M,M,500004.0,1.0,TYPE-B,40,1,ANNUAL,INFORCE,2010-01-08,2025-04-20
12,100000.0,M,F,360000.0,1.0,TYPE-B,59,2,QUARTERLY,INFORCE,2010-01-18,2025-04-20
43,200000.0,M,M,5199996.0,1.0,TYPE-B,52,3,ANNUAL,CANCELLED,2010-01-07,2011-03-08
17,100000.0,M,M,999996.0,1.0,TYPE-B,35,1,ANNUAL,INFORCE,2010-01-05,2025-04-20
27,150000.0,M,M,800004.0,1.0,TYPE-B,34,2,ANNUAL,INFORCE,2010-01-20,2025-04-20
12,150000.0,M,F,549996.0,1.0,TYPE-B,45,3,ANNUAL,INFORCE,2010-01-20,2025-04-20
17,100000.0,M,M,399996.0,1.0,TYPE-B,22,3,ANNUAL,CANCELLED,2009-12-31,2011-02-26
27,250000.0,M,M,300000.0,1.0,TYPE-B,34,2,ANNUAL,CANCELLED,2010-01-12,2011-03-13
27,250000.0,M,M,300000.0,1.0,TYPE-B,34,3,ANNUAL,CANCELLED,2010-01-12,2011-03-13
27,300000.0,S,M,950004.0,1.0,TYPE-B,38,0,ANNUAL,INFORCE,2010-01-20,2025-04-20
27,150000.0,M,M,900000.0,1.0,TYPE-B,44,3,ANNUAL,CANCELLED,2010-01-18,2011-03-19
17,100000.0,M,F,549996.0,4.0,TYPE-B,29,2,ANNUAL,INFORCE,2010-01-20,2025-04-20
17,100000.0,M,M,450000.0,1.0,TYPE-B,27,1,ANNUAL,INFORCE,2009-12-31,2025-04-20
51,295555.0,M,M,120000.0,1.0,TYPE-B,44,1,ANNUAL,CANCELLED,2010-01-05,2011-03-06
